,LONGITUDE,LATITUDE,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP,UNIQUELOCATION
359,-7501.221900001168,4864863.072899997,2,1,2,2,2,23,1371715217,943
360,-7502.826900001615,4864860.174599998,2,1,3,2,2,23,1371715294,954
361,-7506.731899999082,4864850.683999999,2,1,4,2,2,23,1371715363,975
362,-7511.736699998379,4864841.647200003,2,1,5,2,2,23,1371715406,995
363,-7516.474500000478,4864844.597199999,2,1,6,2,2,23,1371715441,1019
364,-7504.881400000304,4864865.5295,2,1,9,2,2,23,1371715549,965
365,-7511.5214999988675,4864853.5402000025,2,1,7,2,2,23,1371715480,993
366,-7506.529300000519,4864862.554300003,2,1,8,2,2,23,1371715518,973
367,-7470.518699999899,4864863.662799999,2,1,26,2,2,23,1371715825,883
368,-7466.291100092231,4864859.3389488915,2,1,18,1,2,23,1371715891,863
369,-7474.652600001544,4864865.9525000015,2,1,27,2,2,23,1371715764,895
370,-7469.7391000017515,4864864.291500002,2,1,18,2,2,23,1371715867,874
371,-7331.747999999671,4864767.318000004,3,2,247,2,2,23,1371716681,179
372,-7480.431491758674,4864867.1309280535,2,1,17,1,2,23,1371715962,910
373,-7331.400499999522,4864768.478600003,3,2,248,2,2,23,1371716626,175
374,-7461.524049259721,4864852.0464766035,2,1,217,1,2,23,1371716186,860
375,-7474.582499999553,4864866.872299999,2,1,17,2,2,23,1371715931,893
376,-7336.700399998575,4864764.478799999,3,2,246,2,2,23,1371716752,202
377,-7337.394799999893,4864763.226999998,3,2,245,2,2,23,1371716787,206
378,-7340.524599999189,4864757.585900001,3,2,244,2,2,23,1371716816,238
379,-7341.214999999851,4864756.341499999,3,2,243,2,2,23,1371716847,240
380,-7327.492165092379,4864766.668530561,3,2,247,1,2,23,1371716709,154
381,-7339.1538871750245,4864749.384690456,3,2,242,1,2,23,1371716925,231
382,-7344.968400001526,4864749.5759999985,3,2,241,2,2,23,1371717031,256
383,-7344.211399998516,4864750.939999999,3,2,242,2,2,23,1371716886,254
384,-7337.23213905096,4864752.848840348,3,2,243,1,2,23,1371716974,205
385,-7344.968400001526,4864749.5759999985,3,2,241,2,2,23,1371717061,256
386,-7347.108300000428,4864748.045599997,3,2,240,2,2,23,1371717254,277
387,-7407.379599999636,4864799.6941,3,2,201,2,2,23,1371717398,636
388,-7408.288427382708,4864803.464716807,3,2,201,1,2,23,1371717463,641
389,-7410.328999999911,4864800.005599998,3,2,202,2,2,23,1371717496,655
390,-7408.288427382708,4864803.464716807,3,2,201,1,2,23,1371717550,641
391,-7411.2507000006735,4864792.7678999975,3,2,203,2,2,23,1371719999,660
392,-7413.955299999566,4864787.794299996,3,2,205,2,2,23,1371720070,669
393,-7413.154800001532,4864789.236699998,3,2,204,2,2,23,1371720033,664
394,-7413.921399999409,4864785.033399999,3,2,206,2,2,23,1371720102,666
395,-7403.73600000143,4864789.018399999,3,2,209,2,2,23,1371720209,603
396,-7405.100900001824,4864789.7755,3,2,207,2,2,23,1371720141,619
397,-7406.063099998981,4864788.219300002,3,2,208,2,2,23,1371720174,629
398,-7404.705499999225,4864787.466200002,3,2,210,2,2,23,1371720243,612
399,-7398.11080000177,4864785.8972999975,3,2,211,2,2,23,1371720283,589
400,-7397.859799999744,4864783.668200001,3,2,214,2,2,23,1371720375,587
401,-7399.109700001776,4864784.361699998,3,2,212,2,2,23,1371720313,596
402,-7396.896099999547,4864785.223499998,3,2,213,2,2,23,1371720345,583
403,-7390.649026967585,4864785.979925662,3,2,215,1,2,23,1371720616,552
404,-7415.163003530352,4864796.084482223,3,2,203,1,2,23,1371720501,674
405,-7391.35909999907,4864782.1516999975,3,2,215,2,2,23,1371720579,561
406,-7398.5587060302505,4864779.87839587,3,2,214,1,2,23,1371720446,594
407,-7392.357000000775,4864780.615599996,3,2,216,2,2,23,1371720655,565
408,-7395.100707694888,4864777.95992858,3,2,216,1,2,23,1371720720,577
409,-7390.095800001174,4864781.450599998,3,2,217,2,2,23,1371720759,541
410,-7391.084499999882,4864779.909699999,3,2,218,2,2,23,1371720788,559
411,-7383.265599999577,4864777.661399998,3,2,221,2,2,23,1371720885,501
412,-7384.211300000548,4864776.0964,3,2,222,2,2,23,1371720915,508
413,-7384.393399998547,4864778.2870000005,3,2,219,2,2,23,1371720822,512
414,-7376.4010000005355,4864773.852899998,3,2,223,2,2,23,1371720953,454
415,-7385.372800000012,4864776.740699999,3,2,220,2,2,23,1371720855,520
416,-7370.614700000732,4864768.552900001,3,2,224,2,2,23,1371721112,414
417,-7369.632300000639,4864770.0979999965,3,2,225,2,2,23,1371721076,407
418,-7374.294482905418,4864777.897182643,3,2,223,1,2,23,1371720996,434
419,-7377.651299998164,4864772.941299997,3,2,250,2,2,23,1371721042,472
420,-7363.03830000013,4864766.439499997,3,2,229,2,2,23,1371721274,367
421,-7368.386100001633,4864769.406199999,3,2,227,2,2,23,1371721208,404
422,-7362.526500001551,4864764.065700002,3,2,230,2,2,23,1371721306,364
423,-7369.414400000124,4864767.887100004,3,2,226,2,2,23,1371721153,406
424,-7363.996100001038,4864764.880800001,3,2,228,2,2,23,1371721246,375
425,-7356.978100001811,4864760.987300001,3,2,232,2,2,23,1371721423,328
426,-7356.0102000012985,4864762.5402000025,3,2,233,2,2,23,1371721452,322
427,-7363.228232070805,4864760.277467221,3,2,230,1,2,23,1371721348,369
428,-7361.5406999997795,4864765.608599998,3,2,231,2,2,23,1371721391,363
429,-7352.9321568608275,4864754.565126285,3,2,236,1,2,23,1371721584,306
430,-7349.279599998145,4864758.806000002,3,2,237,2,2,23,1371721621,282
431,-7354.719900000841,4864761.8244,3,2,235,2,2,23,1371721518,317
432,-7350.146999999882,4864757.249200001,3,2,236,2,2,23,1371721549,288
433,-7355.670499999076,4864760.262000002,3,2,234,2,2,23,1371721485,320
434,-7536.598200000822,4864918.117200002,2,1,101,2,2,23,1371713642,1125
435,-7348.8982000015685,4864756.556000002,3,2,238,2,2,23,1371721651,281
436,-7536.6211999990055,4864934.2251999965,2,1,106,2,2,23,1371713682,1126
437,-7348.012899998575,4864758.103299998,3,2,239,2,2,23,1371721686,279
438,-7519.152399998158,4864949.532200001,2,1,103,2,2,23,1371713875,1036
439,-7524.570399999618,4864934.093000002,2,1,102,2,2,23,1371713799,1067
440,-7533.896200001241,4864939.258299999,2,1,105,2,2,23,1371713833,1106
441,-7527.451099999249,4864929.146399997,2,1,101,2,2,23,1371713767,1087
442,-7541.264299999922,4864920.7782000005,2,1,106,2,2,23,1371713724,1151
443,-7528.816401548684,4864959.430612221,2,1,104,1,2,23,1371714192,1091
444,-7510.437173217535,4864949.2514167065,2,1,103,1,2,23,1371714119,989
445,-7519.152399998158,4864949.532200001,2,1,103,2,2,23,1371714086,1036
446,-7523.628199998288,4864951.958300002,2,1,104,2,2,23,1371714158,1058
447,-7564.196299999952,4864887.1932,2,1,111,2,2,23,1371714347,1201
448,-7559.497299998999,4864887.650399998,2,1,112,2,2,23,1371714298,1177
449,-7571.093400001526,4864871.7184000015,2,1,110,2,2,23,1371714385,1218
450,-7562.186200000346,4864866.785099998,2,1,109,2,2,23,1371714424,1193
451,-7555.132300000639,4864885.251500003,2,1,107,2,2,23,1371714501,1165
452,-7520.724500000478,4864892.4384,2,1,15,2,2,23,1371714723,1041
453,-7520.724500000478,4864892.4384,2,1,15,2,2,23,1371714650,1041
454,-7537.339899998158,4864895.785400003,2,1,117,2,2,23,1371714547,1135
455,-7559.78200000152,4864871.373499997,2,1,108,2,2,23,1371714459,1186
456,-7521.867186445744,4864889.477093995,2,1,29,1,2,23,1371714792,1048
457,-7516.841499999165,4864889.291000001,2,1,28,2,2,23,1371714839,1026
458,-7517.912551965565,4864887.286727645,2,1,28,1,2,23,1371714821,1031
459,-7526.710926756264,4864892.801808476,2,1,15,1,2,23,1371714752,1082
460,-7516.088799998164,4864889.878200002,2,1,16,2,2,23,1371714911,1013
461,-7512.604163631797,4864884.949543999,2,1,16,1,2,23,1371714937,1002
462,-7520.755800001323,4864891.4821000025,2,1,29,2,2,23,1371714870,1043
463,-7502.449700001627,4864884.176100002,2,1,22,2,2,23,1371714984,952
464,-7480.124099999665,4864894.9306000015,2,1,10,2,2,23,1371715124,906
465,-7482.4561760276565,4864901.429579936,2,1,10,1,2,23,1371715073,913
466,-7491.030633945018,4864865.38593483,2,1,2,1,2,23,1371715250,920
467,-7501.221900001168,4864863.072899997,2,1,2,2,2,23,1371715218,943
468,-7489.177499998361,4864899.944899999,2,1,10,2,2,23,1371715032,918
469,-7506.731899999082,4864850.683999999,2,1,4,2,2,23,1371715365,975
470,-7502.826900001615,4864860.174599998,2,1,3,2,2,23,1371715295,954
471,-7511.736699998379,4864841.647200003,2,1,5,2,2,23,1371715408,995
472,-7516.474500000478,4864844.597199999,2,1,6,2,2,23,1371715442,1019
473,-7504.881400000304,4864865.5295,2,1,9,2,2,23,1371715550,965
474,-7470.518699999899,4864863.662799999,2,1,26,2,2,23,1371715827,883
475,-7474.652600001544,4864865.9525000015,2,1,27,2,2,23,1371715765,895
476,-7506.529300000519,4864862.554300003,2,1,8,2,2,23,1371715520,973
477,-7511.5214999988675,4864853.5402000025,2,1,7,2,2,23,1371715481,993
478,-7469.7391000017515,4864864.291500002,2,1,18,2,2,23,1371715870,874
479,-7466.291100092231,4864859.3389488915,2,1,18,1,2,23,1371715892,863
480,-7474.582499999553,4864866.872299999,2,1,17,2,2,23,1371715931,893
481,-7480.431491758674,4864867.1309280535,2,1,17,1,2,23,1371715963,910
482,-7458.26419999823,4864852.0842999965,2,1,217,2,2,23,1371716151,838
483,-7331.400499999522,4864768.478600003,3,2,248,2,2,23,1371716627,175
484,-7336.700399998575,4864764.478799999,3,2,246,2,2,23,1371716753,202
485,-7327.492165092379,4864766.668530561,3,2,247,1,2,23,1371716710,154
486,-7331.747999999671,4864767.318000004,3,2,247,2,2,23,1371716682,179
487,-7344.211399998516,4864750.939999999,3,2,242,2,2,23,1371716888,254
488,-7337.394799999893,4864763.226999998,3,2,245,2,2,23,1371716789,206
489,-7341.214999999851,4864756.341499999,3,2,243,2,2,23,1371716849,240
490,-7340.524599999189,4864757.585900001,3,2,244,2,2,23,1371716818,238
491,-7344.968400001526,4864749.5759999985,3,2,241,2,2,23,1371717063,256
492,-7339.1538871750245,4864749.384690456,3,2,242,1,2,23,1371716926,231
493,-7347.108300000428,4864748.045599997,3,2,240,2,2,23,1371717256,277
494,-7344.968400001526,4864749.5759999985,3,2,241,2,2,23,1371717032,256
495,-7337.23213905096,4864752.848840348,3,2,243,1,2,23,1371716974,205
496,-7408.288427382708,4864803.464716807,3,2,201,1,2,23,1371717464,641
497,-7407.379599999636,4864799.6941,3,2,201,2,2,23,1371717399,636
498,-7408.288427382708,4864803.464716807,3,2,201,1,2,23,1371717551,641
499,-7410.328999999911,4864800.005599998,3,2,202,2,2,23,1371717497,655
500,-7413.955299999566,4864787.794299996,3,2,205,2,2,23,1371720071,669
501,-7413.154800001532,4864789.236699998,3,2,204,2,2,23,1371720034,664
502,-7411.2507000006735,4864792.7678999975,3,2,203,2,2,23,1371720001,660
503,-7413.921399999409,4864785.033399999,3,2,206,2,2,23,1371720103,666
504,-7405.100900001824,4864789.7755,3,2,207,2,2,23,1371720143,619
505,-7403.73600000143,4864789.018399999,3,2,209,2,2,23,1371720211,603
506,-7398.11080000177,4864785.8972999975,3,2,211,2,2,23,1371720285,589
507,-7404.705499999225,4864787.466200002,3,2,210,2,2,23,1371720245,612
508,-7406.063099998981,4864788.219300002,3,2,208,2,2,23,1371720175,629
509,-7397.859799999744,4864783.668200001,3,2,214,2,2,23,1371720377,587
510,-7415.163003530352,4864796.084482223,3,2,203,1,2,23,1371720503,674
511,-7399.109700001776,4864784.361699998,3,2,212,2,2,23,1371720314,596
512,-7398.5587060302505,4864779.87839587,3,2,214,1,2,23,1371720448,594
513,-7396.896099999547,4864785.223499998,3,2,213,2,2,23,1371720346,583
514,-7392.357000000775,4864780.615599996,3,2,216,2,2,23,1371720656,565
515,-7391.35909999907,4864782.1516999975,3,2,215,2,2,23,1371720581,561
516,-7390.649026967585,4864785.979925662,3,2,215,1,2,23,1371720617,552
517,-7395.100707694888,4864777.95992858,3,2,216,1,2,23,1371720715,577
518,-7385.372800000012,4864776.740699999,3,2,220,2,2,23,1371720856,520
519,-7390.095800001174,4864781.450599998,3,2,217,2,2,23,1371720761,541
520,-7391.084499999882,4864779.909699999,3,2,218,2,2,23,1371720789,559
521,-7384.393399998547,4864778.2870000005,3,2,219,2,2,23,1371720824,512
522,-7383.265599999577,4864777.661399998,3,2,221,2,2,23,1371720887,501
523,-7374.294482905418,4864777.897182643,3,2,223,1,2,23,1371720996,434
524,-7384.211300000548,4864776.0964,3,2,222,2,2,23,1371720917,508
525,-7377.651299998164,4864772.941299997,3,2,250,2,2,23,1371721044,472
526,-7376.4010000005355,4864773.852899998,3,2,223,2,2,23,1371720955,454
527,-7368.386100001633,4864769.406199999,3,2,227,2,2,23,1371721209,404
528,-7370.614700000732,4864768.552900001,3,2,224,2,2,23,1371721114,414
529,-7369.632300000639,4864770.0979999965,3,2,225,2,2,23,1371721077,407
530,-7363.996100001038,4864764.880800001,3,2,228,2,2,23,1371721242,375
531,-7369.414400000124,4864767.887100004,3,2,226,2,2,23,1371721152,406
532,-7363.228232070805,4864760.277467221,3,2,230,1,2,23,1371721350,369
533,-7363.03830000013,4864766.439499997,3,2,229,2,2,23,1371721275,367
534,-7362.526500001551,4864764.065700002,3,2,230,2,2,23,1371721307,364
535,-7361.5406999997795,4864765.608599998,3,2,231,2,2,23,1371721393,363
536,-7356.0102000012985,4864762.5402000025,3,2,233,2,2,23,1371721453,322
537,-7350.146999999882,4864757.249200001,3,2,236,2,2,23,1371721550,288
538,-7356.978100001811,4864760.987300001,3,2,232,2,2,23,1371721424,328
539,-7354.719900000841,4864761.8244,3,2,235,2,2,23,1371721519,317
540,-7355.670499999076,4864760.262000002,3,2,234,2,2,23,1371721486,320
541,-7348.012899998575,4864758.103299998,3,2,239,2,2,23,1371721687,279
542,-7352.9321568608275,4864754.565126285,3,2,236,1,2,23,1371721586,306
543,-7348.8982000015685,4864756.556000002,3,2,238,2,2,23,1371721652,281
544,-7349.279599998145,4864758.806000002,3,2,237,2,2,23,1371721623,282
545,-7524.570399999618,4864934.093000002,2,1,102,2,2,23,1371713800,1067
546,-7541.264299999922,4864920.7782000005,2,1,106,2,2,23,1371713726,1151
547,-7527.451099999249,4864929.146399997,2,1,101,2,2,23,1371713768,1087
548,-7536.598200000822,4864918.117200002,2,1,101,2,2,23,1371713643,1125
549,-7536.6211999990055,4864934.2251999965,2,1,106,2,2,23,1371713684,1126
550,-7519.152399998158,4864949.532200001,2,1,103,2,2,23,1371714087,1036
551,-7533.896200001241,4864939.258299999,2,1,105,2,2,23,1371713834,1106
552,-7510.437173217535,4864949.2514167065,2,1,103,1,2,23,1371714120,989
553,-7519.152399998158,4864949.532200001,2,1,103,2,2,23,1371713876,1036
554,-7564.196299999952,4864887.1932,2,1,111,2,2,23,1371714348,1201
555,-7559.497299998999,4864887.650399998,2,1,112,2,2,23,1371714300,1177
556,-7523.628199998288,4864951.958300002,2,1,104,2,2,23,1371714159,1058
557,-7528.816401548684,4864959.430612221,2,1,104,1,2,23,1371714193,1091
558,-7555.132300000639,4864885.251500003,2,1,107,2,2,23,1371714502,1165
559,-7537.339899998158,4864895.785400003,2,1,117,2,2,23,1371714549,1135
560,-7559.78200000152,4864871.373499997,2,1,108,2,2,23,1371714460,1186
561,-7562.186200000346,4864866.785099998,2,1,109,2,2,23,1371714426,1193
562,-7571.093400001526,4864871.7184000015,2,1,110,2,2,23,1371714386,1218
563,-7520.724500000478,4864892.4384,2,1,15,2,2,23,1371714651,1041
564,-7521.867186445744,4864889.477093995,2,1,29,1,2,23,1371714792,1048
565,-7520.724500000478,4864892.4384,2,1,15,2,2,23,1371714722,1041
566,-7526.710926756264,4864892.801808476,2,1,15,1,2,23,1371714753,1082
567,-7516.088799998164,4864889.878200002,2,1,16,2,2,23,1371714912,1013
568,-7517.912551965565,4864887.286727645,2,1,28,1,2,23,1371714823,1031
569,-7520.755800001323,4864891.4821000025,2,1,29,2,2,23,1371714872,1043
570,-7516.841499999165,4864889.291000001,2,1,28,2,2,23,1371714840,1026
571,-7512.604163631797,4864884.949543999,2,1,16,1,2,23,1371714939,1002
572,-7489.177499998361,4864899.944899999,2,1,10,2,2,23,1371715033,918
573,-7502.449700001627,4864884.176100002,2,1,22,2,2,23,1371714985,952
574,-7480.124099999665,4864894.9306000015,2,1,10,2,2,23,1371715126,906
575,-7482.4561760276565,4864901.429579936,2,1,10,1,2,23,1371715075,913
576,-7491.030633945018,4864865.38593483,2,1,2,1,2,23,1371715252,920
577,-7502.826900001615,4864860.174599998,2,1,3,2,2,23,1371715296,954
578,-7511.736699998379,4864841.647200003,2,1,5,2,2,23,1371715409,995
579,-7506.731899999082,4864850.683999999,2,1,4,2,2,23,1371715366,975
580,-7501.221900001168,4864863.072899997,2,1,2,2,2,23,1371715220,943
581,-7506.529300000519,4864862.554300003,2,1,8,2,2,23,1371715521,973
582,-7516.474500000478,4864844.597199999,2,1,6,2,2,23,1371715444,1019
583,-7504.881400000304,4864865.5295,2,1,9,2,2,23,1371715552,965
584,-7511.5214999988675,4864853.5402000025,2,1,7,2,2,23,1371715483,993
585,-7474.652600001544,4864865.9525000015,2,1,27,2,2,23,1371715767,895
586,-7469.7391000017515,4864864.291500002,2,1,18,2,2,23,1371715868,874
587,-7466.291100092231,4864859.3389488915,2,1,18,1,2,23,1371715897,863
588,-7474.582499999553,4864866.872299999,2,1,17,2,2,23,1371715933,893
589,-7470.518699999899,4864863.662799999,2,1,26,2,2,23,1371715828,883
590,-7457.242100000381,4864853.930299997,2,1,216,2,2,23,1371716117,830
591,-7458.26419999823,4864852.0842999965,2,1,217,2,2,23,1371716146,838
592,-7480.431491758674,4864867.1309280535,2,1,17,1,2,23,1371715965,910
593,-7461.524049259721,4864852.0464766035,2,1,217,1,2,23,1371716202,860
594,-7327.492165092379,4864766.668530561,3,2,247,1,2,23,1371716712,154
595,-7331.400499999522,4864768.478600003,3,2,248,2,2,23,1371716629,175
596,-7336.700399998575,4864764.478799999,3,2,246,2,2,23,1371716755,202
597,-7331.747999999671,4864767.318000004,3,2,247,2,2,23,1371716683,179
598,-7337.394799999893,4864763.226999998,3,2,245,2,2,23,1371716790,206
599,-7339.1538871750245,4864749.384690456,3,2,242,1,2,23,1371716928,231
600,-7341.214999999851,4864756.341499999,3,2,243,2,2,23,1371716850,240
601,-7344.211399998516,4864750.939999999,3,2,242,2,2,23,1371716889,254
602,-7340.524599999189,4864757.585900001,3,2,244,2,2,23,1371716819,238
603,-7344.968400001526,4864749.5759999985,3,2,241,2,2,23,1371717034,256
604,-7347.108300000428,4864748.045599997,3,2,240,2,2,23,1371717257,277
605,-7337.23213905096,4864752.848840348,3,2,243,1,2,23,1371716975,205
606,-7344.968400001526,4864749.5759999985,3,2,241,2,2,23,1371717064,256
607,-7410.328999999911,4864800.005599998,3,2,202,2,2,23,1371717498,655
608,-7408.288427382708,4864803.464716807,3,2,201,1,2,23,1371717466,641
609,-7408.288427382708,4864803.464716807,3,2,201,1,2,23,1371717553,641
610,-7407.379599999636,4864799.6941,3,2,201,2,2,23,1371717401,636
611,-7411.2507000006735,4864792.7678999975,3,2,203,2,2,23,1371720002,660
612,-7413.921399999409,4864785.033399999,3,2,206,2,2,23,1371720105,666
613,-7413.955299999566,4864787.794299996,3,2,205,2,2,23,1371720073,669
614,-7413.154800001532,4864789.236699998,3,2,204,2,2,23,1371720036,664
615,-7405.100900001824,4864789.7755,3,2,207,2,2,23,1371720144,619
616,-7404.705499999225,4864787.466200002,3,2,210,2,2,23,1371720246,612
617,-7403.73600000143,4864789.018399999,3,2,209,2,2,23,1371720212,603
618,-7398.11080000177,4864785.8972999975,3,2,211,2,2,23,1371720286,589
619,-7406.063099998981,4864788.219300002,3,2,208,2,2,23,1371720177,629
620,-7399.109700001776,4864784.361699998,3,2,212,2,2,23,1371720316,596
621,-7415.163003530352,4864796.084482223,3,2,203,1,2,23,1371720504,674
622,-7398.5587060302505,4864779.87839587,3,2,214,1,2,23,1371720449,594
623,-7396.896099999547,4864785.223499998,3,2,213,2,2,23,1371720348,583
624,-7397.859799999744,4864783.668200001,3,2,214,2,2,23,1371720378,587
625,-7395.100707694888,4864777.95992858,3,2,216,1,2,23,1371720714,577
626,-7390.649026967585,4864785.979925662,3,2,215,1,2,23,1371720619,552
627,-7391.35909999907,4864782.1516999975,3,2,215,2,2,23,1371720582,561
628,-7392.357000000775,4864780.615599996,3,2,216,2,2,23,1371720657,565
629,-7385.372800000012,4864776.740699999,3,2,220,2,2,23,1371720857,520
630,-7391.084499999882,4864779.909699999,3,2,218,2,2,23,1371720791,559
631,-7390.095800001174,4864781.450599998,3,2,217,2,2,23,1371720762,541
632,-7384.393399998547,4864778.2870000005,3,2,219,2,2,23,1371720825,512
633,-7383.265599999577,4864777.661399998,3,2,221,2,2,23,1371720889,501
634,-7374.294482905418,4864777.897182643,3,2,223,1,2,23,1371720998,434
635,-7377.651299998164,4864772.941299997,3,2,250,2,2,23,1371721045,472
